gene_name	chr	start	stop	timing	cancerType
UQCRQ	chr5	132202319	132204536	early	BRCA
AFF4	chr5	132211071	132299354	early	BRCA
ZCCHC10	chr5	132332678	132362240	early	BRCA
HSPA4	chr5	132387662	132440709	early	BRCA
FSTL4	chr5	132532152	132948223	early	BRCA
C5orf15	chr5	133291198	133304406	early	BRCA
VDAC1	chr5	133307566	133442104	early	BRCA
TCF7	chr5	133450402	133483920	early	BRCA
SKP1	chr5	133492082	133512724	early	BRCA
PPP2CA	chr5	133532148	133561950	early	BRCA
CDKL3	chr5	133541305	133706735	early	BRCA
UBE2B	chr5	133706870	133727799	early	BRCA
CDKN2AIPNL	chr5	133737756	133747598	early	BRCA
JADE2	chr5	133860066	133918918	early	BRCA
SAR1B	chr5	133936839	133968533	early	BRCA
SEC24A	chr5	133984475	134063601	early	BRCA
CAMLG	chr5	134074170	134087850	early	BRCA
DDX46	chr5	134094461	134166812	early	BRCA
C5orf24	chr5	134181370	134195425	early	BRCA
TXNDC15	chr5	134209460	134237323	early	BRCA
PCBD2	chr5	134240810	134298336	early	BRCA
CATSPER3	chr5	134303596	134347397	early	BRCA
PITX1	chr5	134363424	134369964	early	BRCA
C5orf66	chr5	134368970	134680370	early	BRCA
C5orf66-AS2	chr5	134571924	134583867	early	BRCA
CXCL14	chr5	134906371	134914969	later	BRCA
SLC25A48-AS1	chr5	134984372	134989624	later	BRCA
SLC25A48	chr5	135170365	135224326	later	BRCA
IL9	chr5	135227935	135231516	later	BRCA
FBXL21P	chr5	135266006	135287280	later	BRCA
LECT2	chr5	135282600	135290723	later	BRCA
TGFBI	chr5	135364584	135399507	later	BRCA
VTRNA2-1	chr5	135416187	135416286	later	BRCA
SPOCK1	chr5	136310987	136835018	late	BRCA
MYOT	chr5	137022410	137223540	early	BRCA
NPY6R	chr5	137136882	137146439	early	BRCA
PKD2L2	chr5	137225125	137278434	early	BRCA
FAM13B	chr5	137273642	137368802	early	BRCA
WNT8A	chr5	137419581	137427199	early	BRCA
NME5	chr5	137450861	137475132	early	BRCA
BRD8	chr5	137475459	137514358	early	BRCA
KIF20A	chr5	137514417	137523404	early	BRCA
CDC23	chr5	137523337	137549032	early	BRCA
GFRA3	chr5	137588069	137610253	early	BRCA
CDC25C	chr5	137620959	137674044	early	BRCA
FAM53C	chr5	137673224	137685418	early	BRCA
KDM3B	chr5	137688285	137772716	early	BRCA
REEP2	chr5	137774690	137782658	early	BRCA
ETF1	chr5	137841782	137878989	early	BRCA
HSPA9	chr5	137890571	137911318	early	BRCA
CTNNA1	chr5	138089107	138270723	early	BRCA
LRRTM2	chr5	138205079	138211057	early	BRCA
SIL1	chr5	138282410	138534065	early	BRCA
SNHG4	chr5	138609441	138618873	early	BRCA
MATR3	chr5	138609441	138667366	early	BRCA
PAIP2	chr5	138677519	138705409	early	BRCA
SLC23A1	chr5	138702885	138719039	early	BRCA
MZB1	chr5	138723257	138725605	early	BRCA
PROB1	chr5	138727635	138730885	early	BRCA
SPATA24	chr5	138732255	138739776	early	BRCA
DNAJC18	chr5	138745892	138775214	early	BRCA
ECSCR	chr5	138778005	138842320	early	BRCA
STING1	chr5	138855113	138862343	early	BRCA
UBE2D2	chr5	138940751	139008018	early	BRCA
CXXC5	chr5	139028301	139062680	early	BRCA
PSD2	chr5	139175406	139224048	early	BRCA
ANKHD1-EIF4EBP3	chr5	139781399	139929163	early	BRCA
ANKHD1	chr5	139781399	139919441	early	BRCA
ZMAT2	chr5	140080032	140086239	later	BRCA
VTRNA1-1	chr5	140090861	140090958	later	BRCA
VTRNA1-2	chr5	140098511	140098598	later	BRCA
PCDHA1	chr5	140165876	140391929	later	BRCA
PCDHA2	chr5	140174444	140391929	later	BRCA
PCDHA3	chr5	140180783	140391929	later	BRCA
PCDHA4	chr5	140186672	140391929	later	BRCA
PCDHA5	chr5	140201361	140391929	later	BRCA
PCDHA6	chr5	140207650	140391929	later	BRCA
PCDHA7	chr5	140213969	140391929	later	BRCA
PCDHA8	chr5	140220907	140391929	later	BRCA
PCDHA9	chr5	140227357	140391929	later	BRCA
PCDHA10	chr5	140235634	140391929	later	BRCA
PCDHA11	chr5	140247831	140391929	later	BRCA
PCDHA12	chr5	140254931	140391929	later	BRCA
PCDHA13	chr5	140261854	140391929	later	BRCA
PCDHAC1	chr5	140306302	140391929	later	BRCA
PCDHAC2	chr5	140345747	140391929	later	BRCA
PCDHB1	chr5	140430979	140433512	later	BRCA
PCDHB2	chr5	140474237	140476964	later	BRCA
PCDHGA1	chr5	140710252	140892548	early	BRCA
PCDHGA2	chr5	140718354	140892548	early	BRCA
PCDHGA3	chr5	140723601	140892548	early	BRCA
PCDHGB1	chr5	140729828	140892548	early	BRCA
PCDHGA4	chr5	140734768	140892548	early	BRCA
PCDHGB2	chr5	140739703	140892548	early	BRCA
PCDHGA5	chr5	140743898	140892548	early	BRCA
PCDHGB3	chr5	140749962	140892548	early	BRCA
PCDHGA6	chr5	140753651	140892548	early	BRCA
PCDHGA7	chr5	140762467	140892548	early	BRCA
PCDHGB4	chr5	140767452	140892548	early	BRCA
PCDHGA8	chr5	140767452	140892548	early	BRCA
PCDHGB5	chr5	140777695	140892548	early	BRCA
PCDHGA9	chr5	140782520	140892548	early	BRCA
PCDHGB6	chr5	140787770	140892548	early	BRCA
PCDHGA10	chr5	140792743	140892548	early	BRCA
PCDHGB7	chr5	140797214	140892548	early	BRCA
PCDHGA11	chr5	140800537	140892548	early	BRCA
PCDHGB8P	chr5	140805853	140807825	early	BRCA
PCDHGA12	chr5	140810158	140892548	early	BRCA
PCDHGC3	chr5	140855569	140892548	early	BRCA
PCDHGC4	chr5	140864741	140892548	early	BRCA
PCDHGC5	chr5	140868808	140892548	early	BRCA
DIAPH1	chr5	140894588	140998622	early	BRCA
DIAPH1-AS1	chr5	140937878	140944827	early	BRCA
HDAC3	chr5	141000443	141016423	early	BRCA
RELL2	chr5	141016517	141020631	early	BRCA
FCHSD1	chr5	141018869	141030986	early	BRCA
ARAP3	chr5	141032968	141061800	early	BRCA
PCDH1	chr5	141232673	141257944	early	BRCA
DELE1	chr5	141303385	141321612	early	BRCA
PCDH12	chr5	141324530	141338627	early	BRCA
RNF14	chr5	141346402	141369856	early	BRCA
GNPDA1	chr5	141380234	141392620	early	BRCA
NDFIP1	chr5	141488324	141534008	early	BRCA
ARHGAP26	chr5	142150292	142608572	later	BRCA
ARHGAP26-AS1	chr5	142239170	142248475	later	BRCA
HMHB1	chr5	143191726	143200284	later	BRCA
YIPF5	chr5	143537723	143550278	late	BRCA
KCTD16	chr5	143550437	143856944	late	BRCA
SH3RF2	chr5	145316126	145461336	early	BRCA
PLAC8L1	chr5	145463876	145483946	early	BRCA
LARS1	chr5	145492589	145562294	early	BRCA
RBM27	chr5	145583163	145668784	early	BRCA
POU4F3	chr5	145718587	145720083	early	BRCA
TCERG1	chr5	145826873	145891069	early	BRCA
GPR151	chr5	145894417	145895676	early	BRCA
PPP2R2B	chr5	145969067	146461083	late	BRCA
PPP2R2B-IT1	chr5	146293770	146299069	late	BRCA
JAKMIP2-AS1	chr5	146939557	147041572	late	BRCA
JAKMIP2	chr5	146965004	147162411	late	BRCA
SPINK1	chr5	147204143	147211260	late	BRCA
SCGB3A2	chr5	147258274	147261756	late	BRCA
C5orf46	chr5	147269579	147286101	late	BRCA
SPINK6	chr5	147582357	147594700	late	BRCA
SPINK7	chr5	147691990	147695481	later	BRCA
SPINK9	chr5	147715122	147719412	later	BRCA
FBXO38	chr5	147763498	147822399	later	BRCA
HTR4	chr5	147830595	148045296	later	BRCA
SH3TC2	chr5	147929700	148442737	later	BRCA
ADRB2	chr5	148206156	148208197	later	BRCA
ABLIM3	chr5	148521054	148640001	early	BRCA
AFAP1L1	chr5	148651401	148721367	early	BRCA
GRPEL2	chr5	148724977	148734146	early	BRCA
PCYOX1L	chr5	148737570	148749221	early	BRCA
IL17B	chr5	148753830	148758838	early	BRCA
CARMN	chr5	148786440	148812397	early	BRCA
MIR143	chr5	148808481	148810296	early	BRCA
CSNK1A1	chr5	148875457	148931115	early	BRCA
ARHGEF37	chr5	148961135	149014527	early	BRCA
PPARGC1B	chr5	149109815	149234585	early	BRCA
PDE6A	chr5	149237519	149324356	early	BRCA
SLC26A2	chr5	149340300	149366963	early	BRCA
TIGD6	chr5	149372686	149380730	early	BRCA
HMGXB3	chr5	149380169	149432706	early	BRCA
CSF1R	chr5	149432854	149492935	early	BRCA
PDGFRB	chr5	149493402	149535422	early	BRCA
CDX1	chr5	149546344	149564121	early	BRCA
SLC6A7	chr5	149569520	149590635	early	BRCA
CAMK2A	chr5	149599054	149669403	early	BRCA
ARSI	chr5	149675909	149682525	early	BRCA
TCOF1	chr5	149737202	149779871	early	BRCA
CD74	chr5	149781200	149792499	early	BRCA
RPS14	chr5	149823792	149829319	early	BRCA
NDST1	chr5	149877340	149937773	early	BRCA
SYNPO	chr5	149980642	150038792	early	BRCA
MYOZ3	chr5	150040403	150058930	early	BRCA
RBM22	chr5	150070352	150080669	early	BRCA
DCTN4	chr5	150088309	150138657	early	BRCA
SMIM3	chr5	150157508	150176298	early	BRCA
IRGM	chr5	150226085	150228231	early	BRCA
ZNF300	chr5	150273954	150284545	early	BRCA
ZNF300P1	chr5	150309998	150326146	early	BRCA
SLC36A2	chr5	150694539	150727151	later	BRCA
SLC36A1	chr5	150816553	150871940	later	BRCA
FAT2	chr5	150883653	150948505	later	BRCA
SPARC	chr5	151040657	151066615	early	BRCA
ATOX1	chr5	151122383	151138210	early	BRCA
GRIA1	chr5	152869175	153193429	late	BRCA
FAM114A2	chr5	153371269	153418497	late	BRCA
MFAP3	chr5	153418519	153437014	late	BRCA
GALNT10	chr5	153570295	153800543	early	BRCA
LARP1	chr5	154092462	154197167	early	BRCA
FAXDC2	chr5	154198052	154230213	early	BRCA
CNOT8	chr5	154237809	154256352	early	BRCA
GEMIN5	chr5	154266976	154317776	early	BRCA
MRPL22	chr5	154320633	154348971	early	BRCA
SGCD	chr5	155135063	156194798	late	BRCA
PPP1R2B	chr5	156277549	156279539	late	BRCA
TIMD4	chr5	156346293	156390266	late	BRCA
HAVCR1	chr5	156456531	156485970	late	BRCA
HAVCR2	chr5	156512843	156536248	late	BRCA
MED7	chr5	156565451	156569921	late	BRCA
FAM71B	chr5	156589344	156593279	late	BRCA
ITK	chr5	156607907	156682109	late	BRCA
CYFIP2	chr5	156693091	156822606	late	BRCA
FNDC9	chr5	156768607	156772729	late	BRCA
ADAM19	chr5	156822542	157002831	late	BRCA
NIPAL4	chr5	156887027	156901730	late	BRCA
RNF145	chr5	158584417	158637061	later	BRCA
UBLCP1	chr5	158690089	158713048	later	BRCA
IL12B	chr5	158741791	158757481	later	BRCA
ADRA1B	chr5	159343740	159400017	late	BRCA
MIR3142	chr5	159901409	159901490	late	BRCA
ATP10B	chr5	159990127	160279219	late	BRCA
LINC02159	chr5	160358786	160365633	late	BRCA
GABRA6	chr5	161112658	161129598	later	BRCA
GABRA1	chr5	161274197	161326965	later	BRCA
GABRG2	chr5	161494648	161582545	later	BRCA
CCNG1	chr5	162864577	162875205	late	BRCA
NUDCD2	chr5	162880586	162887143	late	BRCA
HMMR	chr5	162887517	162918953	late	BRCA
MAT2B	chr5	162930070	162946359	late	BRCA
TENM2	chr5	166711843	167691162	late	BRCA
WWC1	chr5	167719065	167899308	earlier	BRCA
RARS1	chr5	167913463	167946309	earlier	BRCA
FBLL1	chr5	167956582	167957639	earlier	BRCA
PANK3	chr5	167982628	168006614	earlier	BRCA
MIR103A1	chr5	167987901	167987978	earlier	BRCA
MIR103B1	chr5	167987909	167987970	earlier	BRCA
SPDL1	chr5	169010638	169031781	late	BRCA
DOCK2	chr5	169064251	169510386	late	BRCA
GABRP	chr5	170210723	170241050	earlier	BRCA
MIR3912	chr5	170813660	170813764	late	BRCA
NPM1	chr5	170814708	170837888	late	BRCA
FGF18	chr5	170846667	170884630	late	BRCA
STK10	chr5	171469074	171615346	early	BRCA
EFCAB9	chr5	171621176	171630458	early	BRCA
UBTD2	chr5	171636650	171710795	early	BRCA
SH3PXD2B	chr5	171760503	171881527	early	BRCA
NEURL1B	chr5	172068276	172118533	early	BRCA
DUSP1	chr5	172195093	172198203	early	BRCA
ERGIC1	chr5	172261223	172379688	early	BRCA
LOC100268168	chr5	172381786	172386371	early	BRCA
RPL26L1	chr5	172386439	172396774	early	BRCA
ATP6V0E1	chr5	172410763	172461900	early	BRCA
CREBRF	chr5	172483355	172566291	early	BRCA
BNIP1	chr5	172571445	172591390	early	BRCA
NKX2-5	chr5	172659107	172662315	early	BRCA
STC2	chr5	172741726	172756506	early	BRCA
CPEB4	chr5	173315331	173387313	earlier	BRCA
C5orf47	chr5	173400785	173433143	earlier	BRCA
NSG2	chr5	173472607	173536182	earlier	BRCA
MSX2	chr5	174151575	174157902	earlier	BRCA
MIR4634	chr5	174178737	174178790	earlier	BRCA
LINC01951	chr5	174346085	174422734	earlier	BRCA
HRH2	chr5	175085040	175113245	late	BRCA
CPLX2	chr5	175223610	175311023	late	BRCA
SIMC1	chr5	175665370	175772990	early	BRCA
KIAA1191	chr5	175773066	175788809	early	BRCA
ARL10	chr5	175792502	175800503	early	BRCA
NOP16	chr5	175810940	175815763	early	BRCA
HIGD2A	chr5	175815784	175816751	early	BRCA
CLTB	chr5	175819456	175843570	early	BRCA
FAF2	chr5	175875356	175937075	early	BRCA
RNF44	chr5	175953700	175965026	early	BRCA
CDHR2	chr5	175969512	176022769	early	BRCA
GPRIN1	chr5	176022803	176037131	early	BRCA
SNCB	chr5	176047210	176057557	early	BRCA
EIF4E1B	chr5	176057683	176073642	early	BRCA
TSPAN17	chr5	176074388	176086059	early	BRCA
UNC5A	chr5	176237560	176307899	early	BRCA
HK3	chr5	176307870	176326333	early	BRCA
UIMC1	chr5	176332006	176433795	early	BRCA
ZNF346	chr5	176449697	176508190	early	BRCA
FGFR4	chr5	176513921	176525126	early	BRCA
NSD1	chr5	176560080	176727214	early	BRCA
PRELID1	chr5	176730763	176733960	early	BRCA
MXD3	chr5	176732501	176739292	early	BRCA
LMAN2	chr5	176758563	176778885	early	BRCA
RGS14	chr5	176784844	176799599	early	BRCA
SLC34A1	chr5	176811432	176825849	early	BRCA
F12	chr5	176829139	176836577	early	BRCA
GRK6	chr5	176853687	176869850	early	BRCA
PRR7-AS1	chr5	176864890	176874945	early	BRCA
PRR7	chr5	176873796	176883287	early	BRCA
DBN1	chr5	176883614	176900694	early	BRCA
PDLIM7	chr5	176910395	176924602	early	BRCA
DOK3	chr5	176928906	176937427	early	BRCA
DDX41	chr5	176938578	176943967	early	BRCA
FAM193B	chr5	176946790	176981548	early	BRCA
TMED9	chr5	177019213	177023099	early	BRCA
B4GALT7	chr5	177027119	177037346	early	BRCA
LOC202181	chr5	177045501	177099278	early	BRCA
FAM153A	chr5	177138237	177210399	early	BRCA
LOC728554	chr5	177302262	177377733	early	BRCA
PROP1	chr5	177419236	177423243	early	BRCA
FAM153CP	chr5	177433967	177476088	early	BRCA
CLK4	chr5	178029665	178057616	late	BRCA
ZNF354A	chr5	178138522	178157703	late	BRCA
AACSP1	chr5	178191864	178245436	late	BRCA
ZNF354B	chr5	178286954	178311424	late	BRCA
ZFP2	chr5	178322916	178360210	late	BRCA
ZNF454	chr5	178368194	178393218	late	BRCA
GRM6	chr5	178405330	178422124	late	BRCA
RUFY1	chr5	178977562	179037027	early	BRCA
HNRNPH1	chr5	179041179	179051670	early	BRCA
C5orf60	chr5	179068558	179072047	early	BRCA
CANX	chr5	179125428	179158639	early	BRCA
MAML1	chr5	179159851	179223512	early	BRCA
LTC4S	chr5	179220986	179223513	early	BRCA
MGAT4B	chr5	179224598	179233952	early	BRCA
SQSTM1	chr5	179233388	179265077	early	BRCA
MRNIP	chr5	179263634	179285840	early	BRCA
TBC1D9B	chr5	179289071	179334856	early	BRCA
RNF130	chr5	179382474	179499109	early	BRCA
GFPT2	chr5	179727700	179780315	earlier	BRCA
CNOT6	chr5	179921417	180005353	earlier	BRCA
FLT4	chr5	180028506	180076624	earlier	BRCA
OR2Y1	chr5	180166123	180167058	earlier	BRCA
MGAT1	chr5	180217541	180242541	earlier	BRCA
HEIH	chr5	180256954	180258618	earlier	BRCA
LINC00847	chr5	180257957	180262726	earlier	BRCA
ZFP62	chr5	180274611	180288286	earlier	BRCA
BTNL8	chr5	180326077	180377906	earlier	BRCA
BTNL3	chr5	180415845	180433727	earlier	BRCA
BTNL9	chr5	180467225	180488523	earlier	BRCA
OR2V1	chr5	180551357	180552304	earlier	BRCA
OR2V2	chr5	180581943	180582890	earlier	BRCA
TRIM52	chr5	180683386	180688119	earlier	BRCA
TRIM52-AS1	chr5	180688213	180699308	earlier	BRCA
DUSP22	chr6	292101	351355	late	BRCA
IRF4	chr6	391739	411443	late	BRCA
EXOC2	chr6	485138	693141	late	BRCA
HUS1B	chr6	655939	656964	late	BRCA
LINC01622	chr6	961241	1101567	late	BRCA
FOXQ1	chr6	1312675	1314993	late	BRCA
FOXF2	chr6	1390069	1395832	late	BRCA
GMDS	chr6	1624035	2245868	late	BRCA
GMDS-DT	chr6	2245987	2481403	late	BRCA
LINC01600	chr6	2622972	2635298	early	BRCA
MYLK4	chr6	2663863	2751154	early	BRCA
WRNIP1	chr6	2765666	2785979	early	BRCA
SERPINB1	chr6	2832566	2842283	early	BRCA
SERPINB9P1	chr6	2854891	2876744	early	BRCA
SERPINB9	chr6	2887500	2903546	early	BRCA
SERPINB6	chr6	2948393	2972399	early	BRCA
NQO2	chr6	2988201	3019994	early	BRCA
HTATSF1P2	chr6	3020390	3025005	early	BRCA
RIPK1	chr6	3064122	3115421	early	BRCA
BPHL	chr6	3118926	3153432	early	BRCA
LINC02525	chr6	3183052	3196001	early	BRCA
TUBB2B	chr6	3224495	3227968	early	BRCA
PSMG4	chr6	3259162	3268300	early	BRCA
SLC22A23	chr6	3269207	3456793	early	BRCA
PXDC1	chr6	3722836	3752246	early	BRCA
FAM50B	chr6	3849632	3851551	early	BRCA
PRPF4B	chr6	4021569	4065217	early	BRCA
FAM217A	chr6	4050695	4087578	early	BRCA
C6orf201	chr6	4079440	4130999	early	BRCA
ECI2	chr6	4115927	4135831	early	BRCA
CDYL	chr6	4706393	4955778	early	BRCA
RPP40	chr6	4995280	5004271	early	BRCA
PPP1R3G	chr6	5085720	5087455	early	BRCA
LYRM4	chr6	5108653	5261172	late	BRCA
MIR3691	chr6	5148467	5148556	late	BRCA
NRN1	chr6	5998233	6007633	late	BRCA
F13A1	chr6	6144311	6320924	late	BRCA
LY86-AS1	chr6	6346698	6623059	late	BRCA
EEF1E1	chr6	8073593	8102828	late	BRCA
SLC35B3	chr6	8413301	8435794	late	BRCA
LOC100506207	chr6	8435856	8785678	late	BRCA
HULC	chr6	8652442	8654080	late	BRCA
C6orf52	chr6	10671651	10695030	late	BRCA
PAK1IP1	chr6	10695188	10709970	late	BRCA
TMEM14C	chr6	10723148	10731362	late	BRCA
ELOVL2	chr6	10980993	11044624	earlier	BRCA
ELOVL2-AS1	chr6	11043991	11079377	earlier	BRCA
SMIM13	chr6	11094266	11138969	earlier	BRCA
ERVFRD-1	chr6	11102722	11112071	earlier	BRCA
NEDD9	chr6	11183531	11382581	earlier	BRCA
TMEM170B	chr6	11538460	11583757	earlier	BRCA
ADTRP	chr6	11713888	11779280	earlier	BRCA
HIVEP1	chr6	12012724	12165232	earlier	BRCA
EDN1	chr6	12290529	12297427	earlier	BRCA
PHACTR1	chr6	12717037	13288075	earlier	BRCA
TBC1D7	chr6	13266774	13328787	earlier	BRCA
LOC100130357	chr6	13279527	13295818	earlier	BRCA
GFOD1	chr6	13363587	13487869	earlier	BRCA
NOL7	chr6	13615559	13621127	early	BRCA
RANBP9	chr6	13621730	13711796	early	BRCA
MCUR1	chr6	13786781	13814792	late	BRCA
GMPR	chr6	16238811	16295780	earlier	BRCA
ATXN1	chr6	16299343	16761721	earlier	BRCA
STMND1	chr6	17102489	17131603	earlier	BRCA
RBM24	chr6	17281809	17294099	earlier	BRCA
CAP2	chr6	17393736	17558023	early	BRCA
FAM8A1	chr6	17600518	17611950	early	BRCA
NUP153	chr6	17615266	17707065	early	BRCA
KIF13A	chr6	17759414	17987854	early	BRCA
NHLRC1	chr6	18120718	18122851	early	BRCA
TPMT	chr6	18128545	18155374	early	BRCA
KDM1B	chr6	18155619	18224084	early	BRCA
DEK	chr6	18224400	18264799	early	BRCA
RNF144B	chr6	18387581	18469105	early	BRCA
MBOAT1	chr6	20099916	20212695	earlier	BRCA
E2F3	chr6	20402137	20493945	earlier	BRCA
CDKAL1	chr6	20534688	21232634	late	BRCA
SOX4	chr6	21593972	21598849	earlier	BRCA
NBAT1	chr6	22134831	22147422	late	BRCA
PRL	chr6	22287473	22303082	late	BRCA
DCDC2	chr6	24171983	24383520	earlier	BRCA
KAAG1	chr6	24357131	24358512	earlier	BRCA
MRS2	chr6	24403153	24425816	earlier	BRCA
GPLD1	chr6	24426062	24489850	earlier	BRCA
ALDH5A1	chr6	24495197	24537435	earlier	BRCA
KIAA0319	chr6	24544332	24646383	earlier	BRCA
TDP2	chr6	24650205	24667115	earlier	BRCA
RIPOR2	chr6	24804513	25042398	earlier	BRCA
CARMIL1	chr6	25279306	25620758	late	BRCA
SCGN	chr6	25652429	25702008	late	BRCA
H2AC2P	chr6	25732661	25733089	late	BRCA
SLC17A4	chr6	25754927	25781403	late	BRCA
SLC17A1	chr6	25783126	25832287	late	BRCA
SLC17A3	chr6	25845328	25874471	late	BRCA
SLC17A2	chr6	25912984	25930946	late	BRCA
TRIM38	chr6	25962917	25987557	late	BRCA
H1-1	chr6	26017260	26018040	late	BRCA
H3C1	chr6	26020718	26021186	late	BRCA
H4C1	chr6	26021907	26022278	late	BRCA
H3C2	chr6	26031817	26032288	late	BRCA
H2AC4	chr6	26033320	26033796	late	BRCA
H3C3	chr6	26045639	26046097	late	BRCA
H1-2	chr6	26055968	26056699	late	BRCA
HFE	chr6	26087509	26095469	late	BRCA
H1-6	chr6	26107640	26108364	late	BRCA
H2BC4	chr6	26123695	26124132	late	BRCA
H2AC6	chr6	26124373	26124918	late	BRCA
H1-4	chr6	26156559	26157343	late	BRCA
H2BC5	chr6	26158349	26171576	late	BRCA
H2BC6	chr6	26184024	26184458	late	BRCA
H4C4	chr6	26188938	26189304	late	BRCA
H3C4	chr6	26197012	26199521	late	BRCA
H2AC7	chr6	26199012	26199521	late	BRCA
H2BC7	chr6	26199787	26200216	late	BRCA
H4C5	chr6	26204873	26205249	late	BRCA
H3C6	chr6	26225383	26225844	late	BRCA
H1-3	chr6	26234440	26235216	late	BRCA
H4C6	chr6	26240654	26241021	late	BRCA
ZNF322	chr6	26634611	26659980	late	BRCA
GUSBP2	chr6	26839266	26924333	late	BRCA
VN1R10P	chr6	27292540	27293741	late	BRCA
ZNF204P	chr6	27325602	27343153	late	BRCA
ZNF391	chr6	27356524	27369227	late	BRCA
ZNF184	chr6	27418521	27440897	late	BRCA
H3C10	chr6	27775977	27778314	late	BRCA
H2AC14	chr6	27782080	27782518	late	BRCA
H2BC14	chr6	27782822	27783267	late	BRCA
H1-5	chr6	27834570	27835359	late	BRCA
H3C11	chr6	27839623	27840099	late	BRCA
OR2B2	chr6	27878963	27880174	late	BRCA
ZNF165	chr6	28048482	28057340	late	BRCA
ZSCAN16-AS1	chr6	28058454	28105094	late	BRCA
ZSCAN12P1	chr6	28058585	28063493	late	BRCA
ZSCAN16	chr6	28092387	28097856	late	BRCA
ZKSCAN8	chr6	28109688	28127250	late	BRCA
ZNF192P1	chr6	28129539	28137373	late	BRCA
TOB2P1	chr6	28183116	28186707	late	BRCA
ZSCAN9	chr6	28193029	28201264	late	BRCA
ZKSCAN4	chr6	28212490	28227011	late	BRCA
NKAPL	chr6	28227075	28228736	late	BRCA
ZSCAN26	chr6	28234788	28245980	late	BRCA
PGBD1	chr6	28249314	28270326	late	BRCA
ZSCAN31	chr6	28292515	28324048	late	BRCA
ZKSCAN3	chr6	28317691	28336954	late	BRCA
ZSCAN12	chr6	28346598	28367544	late	BRCA
ZSCAN23	chr6	28393287	28411279	late	BRCA
GPX6	chr6	28471073	28483570	late	BRCA
BAK1	chr6	33540323	33548070	early	BRCA
LINC00336	chr6	33553883	33561115	early	BRCA
ITPR3	chr6	33589156	33664348	early	BRCA
UQCC2	chr6	33664538	33679528	early	BRCA
IP6K3	chr6	33689443	33714762	early	BRCA
LEMD2	chr6	33738990	33756906	early	BRCA
LINC01016	chr6	33857288	33864684	early	BRCA
GRM4	chr6	33989623	34123399	early	BRCA
HMGA1	chr6	34204577	34214008	early	BRCA
RPS10-NUDT3	chr6	34254973	34393902	early	BRCA
NUDT3	chr6	34254973	34360457	early	BRCA
RPS10	chr6	34385231	34393902	early	BRCA
PACSIN1	chr6	34433838	34503000	early	BRCA
SPDEF	chr6	34505579	34524110	early	BRCA
ILRUN	chr6	34555066	34664625	early	BRCA
SNRPC	chr6	34724871	34741634	early	BRCA
UHRF1BP1	chr6	34759794	34853118	early	BRCA
TAF11	chr6	34845555	34855848	early	BRCA
ANKS1A	chr6	34857038	35085320	early	BRCA
TCP11	chr6	35085849	35109187	early	BRCA
SCUBE3	chr6	35182190	35218609	early	BRCA
ZNF76	chr6	35226686	35263760	early	BRCA
DEF6	chr6	35265595	35289548	early	BRCA
PPARD	chr6	35310335	35395968	early	BRCA
FANCE	chr6	35420138	35434881	early	BRCA
RPL10A	chr6	35436178	35438558	early	BRCA
TEAD3	chr6	35441374	35464861	early	BRCA
TULP1	chr6	35465651	35480647	early	BRCA
FKBP5	chr6	35541362	35696397	early	BRCA
MIR5690	chr6	35632494	35632566	early	BRCA
LOC285847	chr6	35694539	35704724	early	BRCA
ARMC12	chr6	35704859	35716688	early	BRCA
CLPSL1	chr6	35748831	35755841	early	BRCA
CLPS	chr6	35762759	35765121	early	BRCA
LHFPL5	chr6	35773071	35791852	early	BRCA
SRPK1	chr6	35800811	35888957	early	BRCA
SLC26A8	chr6	35911291	35992413	early	BRCA
MAPK14	chr6	35995454	36079013	early	BRCA
MAPK13	chr6	36098261	36112301	early	BRCA
BRPF3	chr6	36164550	36200567	early	BRCA
PNPLA1	chr6	36210945	36276372	early	BRCA
BNIP5	chr6	36283535	36304662	early	BRCA
ETV7	chr6	36321998	36355577	early	BRCA
PXT1	chr6	36358329	36410666	early	BRCA
KCTD20	chr6	36410544	36458315	early	BRCA
STK38	chr6	36461669	36515247	early	BRCA
SRSF3	chr6	36562090	36572244	early	BRCA
CDKN1A	chr6	36644237	36655116	early	BRCA
RAB44	chr6	36665628	36700960	early	BRCA
CPNE5	chr6	36708555	36807220	early	BRCA
PPIL1	chr6	36822606	36842800	early	BRCA
C6orf89	chr6	36839646	36896740	early	BRCA
PI16	chr6	36916039	36932613	early	BRCA
MTCH1	chr6	36935911	36954327	early	BRCA
FGD2	chr6	36973423	36996845	early	BRCA
PIM1	chr6	37137922	37143204	early	BRCA
TMEM217	chr6	37179954	37225931	early	BRCA
TBC1D22B	chr6	37225548	37300746	early	BRCA
RNF8	chr6	37321748	37362514	early	BRCA
CMTR1	chr6	37400907	37449284	early	BRCA
CCDC167	chr6	37450697	37467700	early	BRCA
MDGA1	chr6	37600284	37665766	early	BRCA
ZFAND3	chr6	37787307	38122399	early	BRCA
BTBD9	chr6	38136227	38607924	early	BRCA
GLO1	chr6	38643702	38670952	early	BRCA
DNAH8	chr6	38683117	38998574	earlier	BRCA
DNAH8-AS1	chr6	38874271	38920883	earlier	BRCA
GLP1R	chr6	39016557	39055520	earlier	BRCA
SAYSD1	chr6	39071840	39082865	earlier	BRCA
KCNK5	chr6	39156747	39197251	earlier	BRCA
KCNK17	chr6	39266777	39282237	earlier	BRCA
